"death_date","region"
"7/21/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/21/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/26/2014","Gaza Strip"
"7/24/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/26/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/23/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/20/2014","Gaza Strip"
"7/20/2014","Gaza Strip"
"7/20/2014","Gaza Strip"
"7/20/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/24/2014","Gaza Strip"
"7/24/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/24/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/24/2014","Gaza Strip"
"7/17/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/17/2014","Gaza Strip"
"7/17/2014","Gaza Strip"
"7/17/2014","Gaza Strip"
"7/17/2014","Gaza Strip"
"7/17/2014","Gaza Strip"
"7/17/2014","Gaza Strip"
"7/17/2014","Gaza Strip"
"7/17/2014","Gaza Strip"
"7/17/2014","Gaza Strip"
"7/17/2014","Gaza Strip"
"7/17/2014","Gaza Strip"
"7/20/2014","Gaza Strip"
"7/17/2014","Gaza Strip"
"7/17/2014","Gaza Strip"
"7/17/2014","Gaza Strip"
"7/17/2014","Gaza Strip"
"7/17/2014","Gaza Strip"
"7/17/2014","Gaza Strip"
"7/16/2014","Gaza Strip"
"7/16/2014","Gaza Strip"
"7/17/2014","Gaza Strip"
"7/16/2014","Gaza Strip"
"7/16/2014","Gaza Strip"
"7/16/2014","Gaza Strip"
"7/16/2014","Gaza Strip"
"7/16/2014","Gaza Strip"
"7/16/2014","Gaza Strip"
"7/16/2014","Gaza Strip"
"7/16/2014","Gaza Strip"
"7/16/2014","Gaza Strip"
"7/16/2014","Gaza Strip"
"7/16/2014","Gaza Strip"
"7/16/2014","Gaza Strip"
"7/16/2014","Gaza Strip"
"7/16/2014","Gaza Strip"
"7/16/2014","Gaza Strip"
"7/16/2014","Gaza Strip"
"7/16/2014","Gaza Strip"
"7/16/2014","Gaza Strip"
"7/16/2014","Gaza Strip"
"7/16/2014","Gaza Strip"
"7/15/2014","Gaza Strip"
"7/15/2014","Gaza Strip"
"7/15/2014","Gaza Strip"
"7/15/2014","Gaza Strip"
"7/15/2014","Gaza Strip"
"7/15/2014","Gaza Strip"
"7/15/2014","Gaza Strip"
"7/15/2014","Gaza Strip"
"7/15/2014","Gaza Strip"
"7/15/2014","Gaza Strip"
"7/15/2014","Gaza Strip"
"7/14/2014","Gaza Strip"
"7/14/2014","Gaza Strip"
"7/14/2014","Gaza Strip"
"7/14/2014","Gaza Strip"
"7/14/2014","Gaza Strip"
"7/14/2014","Gaza Strip"
"7/16/2014","Gaza Strip"
"7/14/2014","West Bank"
"7/14/2014","Gaza Strip"
"7/14/2014","Gaza Strip"
"7/14/2014","Gaza Strip"
"7/18/2014","Gaza Strip"
"7/14/2014","Gaza Strip"
"7/14/2014","Gaza Strip"
"7/14/2014","Gaza Strip"
"7/20/2014","Gaza Strip"
"7/13/2014","Gaza Strip"
"7/13/2014","Gaza Strip"
"7/13/2014","Gaza Strip"
"7/13/2014","Gaza Strip"
"7/13/2014","Gaza Strip"
"7/13/2014","Gaza Strip"
"7/13/2014","Gaza Strip"
"7/13/2014","Gaza Strip"
"7/13/2014","Gaza Strip"
"7/13/2014","Gaza Strip"
"7/13/2014","Gaza Strip"
"7/20/2014","Gaza Strip"
"7/13/2014","Gaza Strip"
"7/13/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/25/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/22/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/11/2014","Gaza Strip"
"7/11/2014","Gaza Strip"
"7/13/2014","Gaza Strip"
"7/11/2014","Gaza Strip"
"7/11/2014","Gaza Strip"
"7/11/2014","Gaza Strip"
"7/11/2014","Gaza Strip"
"7/11/2014","Gaza Strip"
"7/11/2014","Gaza Strip"
"7/11/2014","Gaza Strip"
"7/11/2014","Gaza Strip"
"7/11/2014","Gaza Strip"
"7/11/2014","Gaza Strip"
"7/11/2014","Gaza Strip"
"7/11/2014","Gaza Strip"
"7/28/2014","Gaza Strip"
"7/11/2014","Gaza Strip"
"7/11/2014","Gaza Strip"
"7/11/2014","Gaza Strip"
"7/13/2014","Gaza Strip"
"7/11/2014","Gaza Strip"
"7/11/2014","Gaza Strip"
"7/11/2014","Gaza Strip"
"7/10/2014","Gaza Strip"
"7/10/2014","Gaza Strip"
"7/10/2014","Gaza Strip"
"7/10/2014","Gaza Strip"
"7/10/2014","Gaza Strip"
"7/10/2014","Gaza Strip"
"7/10/2014","Gaza Strip"
"7/10/2014","Gaza Strip"
"7/10/2014","Gaza Strip"
"7/10/2014","Gaza Strip"
"7/10/2014","Gaza Strip"
"7/10/2014","Gaza Strip"
"7/10/2014","Gaza Strip"
"7/10/2014","Gaza Strip"
"7/10/2014","Gaza Strip"
"7/10/2014","Gaza Strip"
"7/10/2014","Gaza Strip"
"7/10/2014","Gaza Strip"
"7/10/2014","Gaza Strip"
"7/10/2014","Gaza Strip"
"7/10/2014","Gaza Strip"
"7/10/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/10/2014","Gaza Strip"
"7/9/2014","Gaza Strip"
"7/9/2014","Gaza Strip"
"7/9/2014","Gaza Strip"
"7/9/2014","Gaza Strip"
"7/9/2014","Gaza Strip"
"7/10/2014","Gaza Strip"
"7/10/2014","Gaza Strip"
"7/9/2014","Gaza Strip"
"7/9/2014","Gaza Strip"
"7/9/2014","Gaza Strip"
"7/9/2014","Gaza Strip"
"7/15/2014","Gaza Strip"
"7/9/2014","Gaza Strip"
"7/9/2014","Gaza Strip"
"7/9/2014","Gaza Strip"
"7/9/2014","Gaza Strip"
"7/9/2014","Gaza Strip"
"7/9/2014","Gaza Strip"
"7/9/2014","Gaza Strip"
"7/9/2014","Gaza Strip"
"7/9/2014","Gaza Strip"
"7/9/2014","Gaza Strip"
"7/9/2014","Gaza Strip"
"7/9/2014","Gaza Strip"
"7/9/2014","Gaza Strip"
"7/9/2014","Gaza Strip"
"7/9/2014","Gaza Strip"
"7/9/2014","Gaza Strip"
"7/9/2014","Gaza Strip"
"7/9/2014","Gaza Strip"
"7/9/2014","Gaza Strip"
"7/9/2014","Gaza Strip"
"7/9/2014","Gaza Strip"
"7/9/2014","Gaza Strip"
"7/9/2014","Gaza Strip"
"7/9/2014","Gaza Strip"
"7/9/2014","Gaza Strip"
"7/12/2014","Gaza Strip"
"7/9/2014","Gaza Strip"
"7/8/2014","Gaza Strip"
"7/8/2014","Gaza Strip"
"7/8/2014","Gaza Strip"
"7/8/2014","Israel"
"7/8/2014","Israel"
"7/8/2014","Israel"
"7/8/2014","Israel"
"7/8/2014","Gaza Strip"
"7/8/2014","Gaza Strip"
"7/8/2014","Gaza Strip"
"7/8/2014","Gaza Strip"
"7/8/2014","Gaza Strip"
"7/8/2014","Gaza Strip"
"7/8/2014","Gaza Strip"
"7/8/2014","Gaza Strip"
"7/8/2014","Gaza Strip"
"7/8/2014","Gaza Strip"
"7/8/2014","Gaza Strip"
"7/8/2014","Gaza Strip"
"7/8/2014","Gaza Strip"
"7/8/2014","Gaza Strip"
"7/8/2014","Gaza Strip"
"7/8/2014","Gaza Strip"
"7/8/2014","Gaza Strip"
"7/8/2014","Gaza Strip"
"7/8/2014","Gaza Strip"
"7/8/2014","Gaza Strip"
"7/8/2014","Gaza Strip"
"7/19/2014","Gaza Strip"
"7/6/2014","Gaza Strip"
"7/6/2014","Gaza Strip"
"7/1/2014","West Bank"
"6/29/2014","Gaza Strip"
"6/27/2014","Gaza Strip"
"6/27/2014","Gaza Strip"
"6/22/2014","West Bank"
"6/25/2014","West Bank"
"6/20/2014","West Bank"
"6/16/2014","West Bank"
"6/11/2014","Gaza Strip"
"6/14/2014","Gaza Strip"
"6/2/2014","West Bank"
"5/15/2014","West Bank"
"5/15/2014","West Bank"
"3/22/2014","West Bank"
"3/22/2014","West Bank"
"3/22/2014","West Bank"
"3/19/2014","West Bank"
"3/11/2014","Gaza Strip"
"3/11/2014","Gaza Strip"
"3/11/2014","Gaza Strip"
"3/10/2014","West Bank"
"3/10/2014","West Bank"
"3/3/2014","Gaza Strip"
"3/3/2014","Gaza Strip"
"3/1/2014","Gaza Strip"
"2/27/2014","West Bank"
"2/13/2014","Gaza Strip"
"1/29/2014","West Bank"
"1/24/2014","Gaza Strip"
"1/22/2014","Gaza Strip"
"1/22/2014","Gaza Strip"
"1/3/2014","Gaza Strip"
"12/24/2013","Gaza Strip"
"12/20/2013","Gaza Strip"
"12/19/2013","West Bank"
"12/18/2013","West Bank"
"12/7/2013","West Bank"
"11/30/2013","Israel"
"11/26/2013","West Bank"
"11/26/2013","West Bank"
"11/26/2013","West Bank"
"11/7/2013","West Bank"
"11/7/2013","West Bank"
"11/1/2013","Gaza Strip"
"11/1/2013","Gaza Strip"
"11/1/2013","Gaza Strip"
"10/31/2013","West Bank"
"10/31/2013","Gaza Strip"
"10/22/2013","West Bank"
"10/17/2013","West Bank"
"9/30/2013","Gaza Strip"
"9/17/2013","West Bank"
"8/26/2013","West Bank"
"8/26/2013","West Bank"
"8/26/2013","West Bank"
"8/20/2013","West Bank"
"8/31/2013","West Bank"
"8/10/2013","Israel"
"7/2/2013","West Bank"
"4/30/2013","Gaza Strip"
"4/3/2013","West Bank"
"4/3/2013","West Bank"
"3/12/2013","West Bank"
"11/28/2013","West Bank"
"3/7/2013","West Bank"
"1/23/2013","West Bank"
"1/23/2013","West Bank"
"1/15/2013","West Bank"
"1/12/2013","West Bank"
"1/11/2013","Gaza Strip"
"12/12/2012","West Bank"
"12/3/2012","West Bank"
"11/30/2012","Gaza Strip"
"11/26/2012","Israel"
"11/23/2012","Gaza Strip"
"11/21/2012","Gaza Strip"
"11/21/2012","Gaza Strip"
"11/21/2012","Gaza Strip"
"11/21/2012","Gaza Strip"
"11/21/2012","Gaza Strip"
"11/21/2012","Gaza Strip"
"11/21/2012","Gaza Strip"
"11/21/2012","Gaza Strip"
"11/21/2012","Gaza Strip"
"11/21/2012","Gaza Strip"
"11/21/2012","Gaza Strip"
"11/21/2012","Gaza Strip"
"11/21/2012","Gaza Strip"
"11/21/2012","Gaza Strip"
"11/21/2012","Gaza Strip"
"11/21/2012","Gaza Strip"
"11/21/2012","Gaza Strip"
"11/21/2012","Gaza Strip"
"11/21/2012","Gaza Strip"
"11/21/2012","Gaza Strip"
"11/21/2012","Gaza Strip"
"11/21/2012","Gaza Strip"
"11/20/2012","Gaza Strip"
"11/20/2012","Gaza Strip"
"11/20/2012","Gaza Strip"
"11/20/2012","Gaza Strip"
"11/20/2012","Gaza Strip"
"11/20/2012","Gaza Strip"
"11/20/2012","Gaza Strip"
"11/20/2012","Gaza Strip"
"11/20/2012","Gaza Strip"
"11/20/2012","Gaza Strip"
"11/20/2012","Gaza Strip"
"11/20/2012","Gaza Strip"
"11/20/2012","Gaza Strip"
"11/20/2012","Gaza Strip"
"11/20/2012","Gaza Strip"
"11/20/2012","Gaza Strip"
"11/20/2012","Gaza Strip"
"11/20/2012","Gaza Strip"
"11/20/2012","Gaza Strip"
"11/20/2012","Gaza Strip"
"11/20/2012","Gaza Strip"
"11/20/2012","Gaza Strip"
"11/20/2012","Gaza Strip"
"11/20/2012","Gaza Strip"
"11/20/2012","Gaza Strip"
"11/20/2012","Gaza Strip"
"11/20/2012","Gaza Strip"
"11/20/2012","Gaza Strip"
"11/20/2012","Gaza Strip"
"11/20/2012","Gaza Strip"
"11/20/2012","Gaza Strip"
"11/19/2012","Gaza Strip"
"11/19/2012","Gaza Strip"
"11/19/2012","Gaza Strip"
"11/19/2012","Gaza Strip"
"11/19/2012","Gaza Strip"
"11/19/2012","Gaza Strip"
"11/19/2012","Gaza Strip"
"11/19/2012","Gaza Strip"
"11/19/2012","Gaza Strip"
"11/19/2012","Gaza Strip"
"11/19/2012","Gaza Strip"
"11/19/2012","Gaza Strip"
"11/28/2012","Gaza Strip"
"11/19/2012","Gaza Strip"
"11/19/2012","Gaza Strip"
"11/19/2012","Gaza Strip"
"11/19/2012","Gaza Strip"
"11/19/2012","Gaza Strip"
"11/19/2012","Gaza Strip"
"11/19/2012","Gaza Strip"
"11/19/2012","Gaza Strip"
"11/19/2012","Gaza Strip"
"11/19/2012","Gaza Strip"
"11/19/2012","Gaza Strip"
"11/19/2012","Gaza Strip"
"11/19/2012","Gaza Strip"
"11/19/2012","Gaza Strip"
"11/19/2012","Gaza Strip"
"11/19/2012","Gaza Strip"
"11/19/2012","West Bank"
"11/19/2012","Gaza Strip"
"11/19/2012","Gaza Strip"
"11/26/2012","Gaza Strip"
"11/18/2012","Gaza Strip"
"11/18/2012","Gaza Strip"
"12/8/2012","Gaza Strip"
"11/18/2012","Gaza Strip"
"11/18/2012","Gaza Strip"
"11/18/2012","Gaza Strip"
"11/18/2012","Gaza Strip"
"11/18/2012","Gaza Strip"
"11/18/2012","Gaza Strip"
"11/18/2012","Gaza Strip"
"11/18/2012","Gaza Strip"
"11/18/2012","Gaza Strip"
"11/18/2012","Gaza Strip"
"11/18/2012","Gaza Strip"
"11/18/2012","Gaza Strip"
"11/18/2012","Gaza Strip"
"11/19/2012","Gaza Strip"
"11/18/2012","Gaza Strip"
"11/22/2012","Gaza Strip"
"11/18/2012","Gaza Strip"
"11/18/2012","Gaza Strip"
"11/18/2012","Gaza Strip"
"11/18/2012","Gaza Strip"
"11/22/2012","Gaza Strip"
"11/18/2012","Gaza Strip"
"11/18/2012","Gaza Strip"
"11/18/2012","Gaza Strip"
"11/18/2012","Gaza Strip"
"11/18/2012","Gaza Strip"
"11/18/2012","Gaza Strip"
"11/18/2012","Gaza Strip"
"11/18/2012","Gaza Strip"
"11/18/2012","Gaza Strip"
"11/18/2012","Gaza Strip"
"11/19/2012","West Bank"
"11/17/2012","Gaza Strip"
"11/17/2012","Gaza Strip"
"11/17/2012","Gaza Strip"
"11/17/2012","Gaza Strip"
"11/17/2012","Gaza Strip"
"11/19/2012","Gaza Strip"
"11/17/2012","Gaza Strip"
"11/17/2012","Gaza Strip"
"11/17/2012","Gaza Strip"
"11/17/2012","Gaza Strip"
"11/17/2012","Gaza Strip"
"11/17/2012","Gaza Strip"
"11/17/2012","Gaza Strip"
"11/17/2012","Gaza Strip"
"11/29/2012","Gaza Strip"
"11/17/2012","Gaza Strip"
"11/17/2012","Gaza Strip"
"11/17/2012","Gaza Strip"
"11/16/2012","Gaza Strip"
"11/19/2012","Gaza Strip"
"11/16/2012","Gaza Strip"
"11/23/2012","Gaza Strip"
"11/16/2012","Gaza Strip"
"11/16/2012","Gaza Strip"
"11/16/2012","Gaza Strip"
"12/12/2012","Gaza Strip"
"11/16/2012","Gaza Strip"
"11/16/2012","Gaza Strip"
"11/16/2012","Gaza Strip"
"11/16/2012","Gaza Strip"
"11/16/2012","Gaza Strip"
"11/15/2012","Gaza Strip"
"11/15/2012","Gaza Strip"
"11/15/2012","Gaza Strip"
"11/15/2012","Gaza Strip"
"11/15/2012","Gaza Strip"
"11/15/2012","Gaza Strip"
"11/15/2012","Gaza Strip"
"11/16/2012","Gaza Strip"
"11/15/2012","Gaza Strip"
"11/15/2012","Gaza Strip"
"11/21/2012","Gaza Strip"
"11/14/2012","Gaza Strip"
"11/14/2012","Gaza Strip"
"11/14/2012","Gaza Strip"
"11/14/2012","Gaza Strip"
"11/14/2012","Gaza Strip"
"11/14/2012","Gaza Strip"
"11/11/2012","Gaza Strip"
"11/10/2012","Gaza Strip"
"11/10/2012","Gaza Strip"
"11/10/2012","Gaza Strip"
"11/10/2012","Gaza Strip"
"11/13/2012","Gaza Strip"
"11/10/2012","Gaza Strip"
"11/8/2012","Gaza Strip"
"11/4/2012","Gaza Strip"
"10/28/2012","Gaza Strip"
"10/24/2012","Gaza Strip"
"10/25/2012","Gaza Strip"
"10/23/2012","Gaza Strip"
"10/24/2012","Gaza Strip"
"10/23/2012","Gaza Strip"
"10/22/2012","Gaza Strip"
"10/22/2012","Gaza Strip"
"10/14/2012","Gaza Strip"
"10/13/2012","Gaza Strip"
"10/13/2012","Gaza Strip"
"10/8/2012","Gaza Strip"
"9/28/2012","Gaza Strip"
"9/19/2012","Gaza Strip"
"9/19/2012","Gaza Strip"
"9/6/2012","Gaza Strip"
"9/6/2012","Gaza Strip"
"9/6/2012","Gaza Strip"
"9/5/2012","Gaza Strip"
"9/5/2012","Gaza Strip"
"9/5/2012","Gaza Strip"
"8/3/2012","Gaza Strip"
"7/30/2012","West Bank"
"7/13/2012","Gaza Strip"
"7/12/2012","Gaza Strip"
"6/23/2012","Gaza Strip"
"6/23/2012","Gaza Strip"
"6/22/2012","Gaza Strip"
"6/22/2012","Gaza Strip"
"6/20/2012","Gaza Strip"
"6/20/2012","Gaza Strip"
"6/19/2012","Gaza Strip"
"6/19/2012","Gaza Strip"
"6/18/2012","Gaza Strip"
"6/18/2012","Gaza Strip"
"6/18/2012","Gaza Strip"
"6/18/2012","Gaza Strip"
"6/3/2012","Gaza Strip"
"6/1/2012","Gaza Strip"
"6/1/2012","Gaza Strip"
"4/3/2012","Gaza Strip"
"3/31/2012","Gaza Strip"
"3/30/2012","Gaza Strip"
"4/2/2012","West Bank"
"3/12/2012","Gaza Strip"
"3/12/2012","Gaza Strip"
"3/12/2012","Gaza Strip"
"3/12/2012","Gaza Strip"
"3/12/2012","Gaza Strip"
"3/12/2012","Gaza Strip"
"3/11/2012","Gaza Strip"
"3/11/2012","Gaza Strip"
"3/11/2012","Gaza Strip"
"3/10/2012","Gaza Strip"
"3/10/2012","Gaza Strip"
"3/10/2012","Gaza Strip"
"3/10/2012","Gaza Strip"
"3/10/2012","Gaza Strip"
"3/10/2012","Gaza Strip"
"3/10/2012","Gaza Strip"
"3/10/2012","Gaza Strip"
"3/10/2012","Gaza Strip"
"3/9/2012","Gaza Strip"
"3/9/2012","Gaza Strip"
"3/9/2012","Gaza Strip"
"3/9/2012","Gaza Strip"
"3/9/2012","Gaza Strip"
"3/9/2012","Gaza Strip"
"3/8/2012","West Bank"
"2/24/2012","West Bank"
"2/11/2012","Gaza Strip"
"1/18/2012","Gaza Strip"
"1/18/2012","Gaza Strip"
"12/30/2011","Gaza Strip"
"12/27/2011","Gaza Strip"
"12/9/2011","Gaza Strip"
"12/9/2011","Gaza Strip"
"12/10/2011","West Bank"
"12/8/2011","Gaza Strip"
"12/8/2011","Gaza Strip"
"12/7/2011","Gaza Strip"
"11/14/2011","Gaza Strip"
"11/5/2011","Gaza Strip"
"11/3/2011","Gaza Strip"
"11/3/2011","Gaza Strip"
"10/31/2011","Gaza Strip"
"10/31/2011","Gaza Strip"
"10/30/2011","Gaza Strip"
"10/29/2011","Gaza Strip"
"10/29/2011","Gaza Strip"
"10/29/2011","Gaza Strip"
"10/29/2011","Gaza Strip"
"10/29/2011","Gaza Strip"
"10/29/2011","Gaza Strip"
"10/29/2011","Gaza Strip"
"10/29/2011","Gaza Strip"
"10/29/2011","Gaza Strip"
"9/23/2011","West Bank"
"9/6/2011","Gaza Strip"
"8/25/2011","Gaza Strip"
"8/25/2011","Gaza Strip"
"8/25/2011","Gaza Strip"
"8/25/2011","Gaza Strip"
"8/24/2011","Gaza Strip"
"8/24/2011","Gaza Strip"
"8/24/2011","Gaza Strip"
"8/24/2011","Gaza Strip"
"8/24/2011","Gaza Strip"
"8/24/2011","Gaza Strip"
"8/24/2011","Gaza Strip"
"8/29/2011","Gaza Strip"
"8/19/2011","Gaza Strip"
"8/19/2011","Gaza Strip"
"8/19/2011","Gaza Strip"
"8/19/2011","Gaza Strip"
"8/19/2011","Gaza Strip"
"8/19/2011","Gaza Strip"
"8/19/2011","Gaza Strip"
"9/19/2011","Gaza Strip"
"8/18/2011","Gaza Strip"
"8/18/2011","Gaza Strip"
"8/18/2011","Gaza Strip"
"8/18/2011","Gaza Strip"
"8/18/2011","Gaza Strip"
"8/18/2011","Gaza Strip"
"8/16/2011","Gaza Strip"
"8/19/2011","Gaza Strip"
"8/1/2011","West Bank"
"8/1/2011","West Bank"
"7/14/2011","Gaza Strip"
"7/13/2011","West Bank"
"7/5/2011","Gaza Strip"
"7/5/2011","Gaza Strip"
"5/21/2011","Gaza Strip"
"5/15/2011","Gaza Strip"
"4/9/2011","Gaza Strip"
"4/9/2011","Gaza Strip"
"5/4/2011","Gaza Strip"
"4/9/2011","Gaza Strip"
"4/9/2011","Gaza Strip"
"4/8/2011","Gaza Strip"
"4/8/2011","Gaza Strip"
"4/8/2011","Gaza Strip"
"4/8/2011","Gaza Strip"
"4/8/2011","Gaza Strip"
"4/8/2011","Gaza Strip"
"4/8/2011","Gaza Strip"
"4/8/2011","Gaza Strip"
"4/8/2011","Gaza Strip"
"4/7/2011","Gaza Strip"
"4/14/2011","Gaza Strip"
"4/7/2011","Gaza Strip"
"4/7/2011","Gaza Strip"
"4/7/2011","Gaza Strip"
"4/7/2011","Gaza Strip"
"4/5/2011","Gaza Strip"
"4/2/2011","Gaza Strip"
"4/2/2011","Gaza Strip"
"4/2/2011","Gaza Strip"
"3/30/2011","Gaza Strip"
"3/27/2011","Gaza Strip"
"3/27/2011","Gaza Strip"
"3/22/2011","Gaza Strip"
"3/22/2011","Gaza Strip"
"3/22/2011","Gaza Strip"
"3/22/2011","Gaza Strip"
"3/22/2011","Gaza Strip"
"3/22/2011","Gaza Strip"
"3/22/2011","Gaza Strip"
"3/22/2011","Gaza Strip"
"3/19/2011","Gaza Strip"
"3/19/2011","Gaza Strip"
"3/16/2011","Gaza Strip"
"3/16/2011","Gaza Strip"
"2/28/2011","Gaza Strip"
"2/23/2011","Gaza Strip"
"2/17/2011","Gaza Strip"
"2/17/2011","Gaza Strip"
"2/17/2011","Gaza Strip"
"1/20/2011","West Bank"
"7/1/2011","West Bank"
"1/18/2011","Gaza Strip"
"1/11/2011","Gaza Strip"
"1/10/2011","Gaza Strip"
"1/8/2011","West Bank"
"1/7/2011","West Bank"
"1/2/2011","West Bank"
"12/28/2010","Gaza Strip"
"12/26/2010","Gaza Strip"
"12/26/2010","Gaza Strip"
"12/23/2010","Gaza Strip"
"12/18/2010","Gaza Strip"
"12/18/2010","Gaza Strip"
"12/18/2010","Gaza Strip"
"12/18/2010","Gaza Strip"
"12/18/2010","Gaza Strip"
"12/11/2010","Gaza Strip"
"12/11/2010","Gaza Strip"
"12/2/2010","Gaza Strip"
"12/2/2010","Gaza Strip"
"11/17/2010","Gaza Strip"
"11/17/2010","Gaza Strip"
