death_date;region;Age;Gender
20.07.14;Gaza Strip;38;M
05.08.14;Gaza Strip;11;M
20.07.14;Gaza Strip;22;M
20.07.14;Gaza Strip;36;F
20.07.14;Gaza Strip;13;F
21.07.14;Gaza Strip;10;M
20.07.14;Gaza Strip;25;M
20.07.14;Gaza Strip;5;M
20.07.14;Gaza Strip;29;F
20.07.14;Gaza Strip;3;M
20.07.14;Gaza Strip;27;F
20.07.14;Gaza Strip;62;F
20.07.14;Gaza Strip;29;M
20.07.14;Gaza Strip;2;M
20.07.14;Gaza Strip;1;M
20.07.14;Gaza Strip;9;F
20.07.14;Gaza Strip;13;M
20.07.14;Gaza Strip;3;F
20.07.14;Gaza Strip;48;F
20.07.14;Gaza Strip;2;M
20.07.14;Gaza Strip;22;M
20.07.14;Gaza Strip;26;M
20.07.14;Gaza Strip;19;F
21.07.14;Gaza Strip;18;M
20.07.14;Gaza Strip;16;F
20.07.14;Gaza Strip;39;F
20.07.14;Gaza Strip;31;M
20.07.14;Gaza Strip;28;M
20.07.14;Gaza Strip;29;M
20.07.14;Gaza Strip;27;M
20.07.14;Gaza Strip;24;M
20.07.14;Gaza Strip;22;M
20.07.14;Gaza Strip;21;M
20.07.14;Gaza Strip;25;M
20.07.14;Gaza Strip;59;M
20.07.14;Gaza Strip;55;F
20.07.14;Gaza Strip;27;M
20.07.14;Gaza Strip;29;M
20.07.14;Gaza Strip;26;M
20.07.14;Gaza Strip;24;M
20.07.14;Gaza Strip;57;M
20.07.14;Gaza Strip;53;F
20.07.14;Gaza Strip;25;M
20.07.14;Gaza Strip;26;M
20.07.14;Gaza Strip;52;M
20.07.14;Gaza Strip;28;M
20.07.14;Gaza Strip;20;M
20.07.14;Gaza Strip;28;M
20.07.14;Gaza Strip;25;M
20.07.14;Gaza Strip;22;M
20.07.14;Gaza Strip;25;M
20.07.14;Gaza Strip;22;M
20.07.14;Gaza Strip;31;M
20.07.14;Gaza Strip;34;M
20.07.14;Gaza Strip;27;M
20.07.14;Gaza Strip;22;M
20.07.14;Gaza Strip;52;M
20.07.14;Gaza Strip;30;M
20.07.14;Gaza Strip;22;M
20.07.14;Gaza Strip;20;M
20.07.14;Gaza Strip;34;M
20.07.14;Gaza Strip;23;M
20.07.14;Gaza Strip;37;M
20.07.14;Gaza Strip;64;M
20.07.14;Gaza Strip;32;M
20.07.14;Gaza Strip;24;M
20.07.14;Gaza Strip;30;M
20.07.14;Gaza Strip;21;M
20.07.14;Gaza Strip;50;M
20.07.14;Gaza Strip;25;M
20.07.14;Gaza Strip;24;M
20.07.14;Gaza Strip;35;M
20.07.14;Gaza Strip;29;M
20.07.14;Gaza Strip;15;M
20.07.14;Gaza Strip;35;M
20.07.14;Gaza Strip;25;M
20.07.14;Gaza Strip;36;M
20.07.14;Gaza Strip;22;M
20.07.14;Gaza Strip;25;M
20.07.14;Gaza Strip;26;M
20.07.14;Gaza Strip;19;M
20.07.14;Gaza Strip;32;M
20.07.14;Gaza Strip;26;M
20.07.14;Gaza Strip;38;F
18.09.14;Gaza Strip;2;F
20.07.14;Gaza Strip;62;F
20.07.14;Gaza Strip;7;F
20.07.14;Gaza Strip;22;M
20.07.14;Gaza Strip;22;M
20.07.14;Gaza Strip;26;M
20.07.14;Gaza Strip;25;M
13.08.14;Gaza Strip;87;F
20.07.14;Gaza Strip;75;M
20.07.14;Gaza Strip;56;M
20.07.14;Gaza Strip;30;F
20.07.14;Gaza Strip;5;M
20.07.14;Gaza Strip;6;F
20.07.14;Gaza Strip;25;M
20.07.14;Gaza Strip;26;M
20.07.14;Gaza Strip;63;M
20.07.14;Gaza Strip;52;M
23.07.14;Gaza Strip;20;M
20.07.14;Gaza Strip;26;M
20.07.14;Gaza Strip;22;M
20.07.14;Gaza Strip;17;M
20.07.14;Gaza Strip;17;M
20.07.14;Gaza Strip;34;M
20.07.14;Gaza Strip;64;F
20.07.14;Gaza Strip;39;F
20.07.14;Gaza Strip;7;M
20.07.14;Gaza Strip;5;M
20.07.14;Gaza Strip;9;F
20.07.14;Gaza Strip;13;M
20.07.14;Gaza Strip;14;F
20.07.14;Gaza Strip;28;F
20.07.14;Gaza Strip;6;M
20.07.14;Gaza Strip;7;F
20.07.14;Gaza Strip;4;M
20.07.14;Gaza Strip;0;F
20.07.14;Gaza Strip;1;F
20.07.14;Gaza Strip;25;F
20.07.14;Gaza Strip;1;F
20.07.14;Gaza Strip;3;F
20.07.14;Gaza Strip;2;F
20.07.14;Gaza Strip;27;M
20.07.14;Gaza Strip;25;F
20.07.14;Gaza Strip;5;M
20.07.14;Gaza Strip;4;M
20.07.14;Gaza Strip;2;F
20.07.14;Gaza Strip;6;M
20.07.14;Gaza Strip;10;F
20.07.14;Gaza Strip;2;F
20.07.14;Gaza Strip;48;F
20.07.14;Gaza Strip;44;F
20.07.14;Gaza Strip;52;M
20.07.14;Gaza Strip;61;M
20.07.14;Gaza Strip;13;F
20.07.14;Gaza Strip;36;F
20.07.14;Gaza Strip;66;F
20.07.14;Gaza Strip;28;F
20.07.14;Gaza Strip;6;M
20.07.14;Gaza Strip;5;M
20.07.14;Gaza Strip;8;F
20.07.14;Gaza Strip;29;M
20.07.14;Gaza Strip;24;M
20.07.14;Gaza Strip;26;M
20.07.14;Gaza Strip;9;M
20.07.14;Gaza Strip;10;F
20.07.14;Gaza Strip;21;M
20.07.14;Gaza Strip;46;M
20.07.14;Gaza Strip;10;M
20.07.14;Gaza Strip;20;M
20.07.14;Gaza Strip;29;M
20.07.14;Gaza Strip;20;M
20.07.14;Gaza Strip;28;M
20.07.14;Gaza Strip;16;M
20.07.14;Gaza Strip;22;M
20.07.14;Gaza Strip;30;M
20.07.14;Gaza Strip;29;F
20.07.14;Gaza Strip;64;M
20.07.14;Gaza Strip;6;F
22.07.14;Gaza Strip;67;F
20.07.14;Gaza Strip;17;F
20.07.14;Gaza Strip;11;F
20.07.14;Gaza Strip;31;M
20.07.14;Gaza Strip;41;F
20.07.14;Gaza Strip;27;M
20.07.14;Gaza Strip;5;M
20.07.14;Gaza Strip;19;F
20.07.14;Gaza Strip;23;F
20.07.14;Gaza Strip;24;F
20.07.14;Gaza Strip;2;M
21.07.14;Gaza Strip;30;M
20.07.14;Gaza Strip;9;M
20.07.14;Gaza Strip;15;M
20.07.14;Gaza Strip;11;F
22.07.14;Gaza Strip;24;F
20.07.14;Gaza Strip;56;F
20.07.14;Gaza Strip;29;M
20.07.14;Gaza Strip;20;F
20.07.14;Gaza Strip;15;F
20.07.14;Gaza Strip;26;M
20.07.14;Gaza Strip;24;F
20.07.14;Gaza Strip;2;F
20.07.14;Gaza Strip;0;M
20.07.14;Gaza Strip;0;M
20.07.14;Gaza Strip;58;M
19.07.14;Israel;24;M
21.07.14;Gaza Strip;26;M
08.09.14;Gaza Strip;23;M
15.08.14;Gaza Strip;23;F
19.07.14;Gaza Strip;24;F
21.07.14;Gaza Strip;30;F
19.07.14;Gaza Strip;24;M
21.07.14;Gaza Strip;27;M
19.07.14;Gaza Strip;5;M
19.07.14;Gaza Strip;17;M
19.07.14;Gaza Strip;29;M
19.07.14;Gaza Strip;10;M
19.07.14;Gaza Strip;18;M
26.07.14;Gaza Strip;15;M
24.07.14;Gaza Strip;23;M
19.07.14;Gaza Strip;43;M
19.07.14;Gaza Strip;6;F
19.07.14;Gaza Strip;2;F
19.07.14;Gaza Strip;19;M
19.07.14;Gaza Strip;37;F
19.07.14;Gaza Strip;26;M
19.07.14;Gaza Strip;21;M
19.07.14;Gaza Strip;20;M
19.07.14;Gaza Strip;15;M
19.07.14;Gaza Strip;26;M
19.07.14;Gaza Strip;25;M
19.07.14;Gaza Strip;24;M
19.07.14;Gaza Strip;16;M
19.07.14;Gaza Strip;19;M
19.07.14;Gaza Strip;30;M
19.07.14;Gaza Strip;22;M
19.07.14;Gaza Strip;24;M
19.07.14;Gaza Strip;37;M
19.07.14;Gaza Strip;25;M
19.07.14;Gaza Strip;23;M
19.07.14;Gaza Strip;30;M
19.07.14;Gaza Strip;27;M
19.07.14;Gaza Strip;23;M
19.07.14;Gaza Strip;32;M
19.07.14;Gaza Strip;25;M
19.07.14;Gaza Strip;28;M
26.07.14;Gaza Strip;62;M
19.07.14;Gaza Strip;63;M
19.07.14;Gaza Strip;21;M
23.07.14;Gaza Strip;7;M
19.07.14;Gaza Strip;18;M
19.07.14;Gaza Strip;23;M
19.07.14;Gaza Strip;25;M
19.07.14;Gaza Strip;16;M
19.07.14;Gaza Strip;24;M
19.07.14;Gaza Strip;18;M
19.07.14;Gaza Strip;20;M
19.07.14;Gaza Strip;36;M
19.07.14;Gaza Strip;34;M
20.07.14;Gaza Strip;39;M
20.07.14;Gaza Strip;34;M
20.07.14;Gaza Strip;20;M
20.07.14;Gaza Strip;49;M
19.07.14;Gaza Strip;24;M
19.07.14;Gaza Strip;24;M
19.07.14;Gaza Strip;21;M
19.07.14;Gaza Strip;31;M
19.07.14;Gaza Strip;39;M
19.07.14;Gaza Strip;30;M
18.07.14;Gaza Strip;27;M
18.07.14;Gaza Strip;17;M
18.07.14;Gaza Strip;32;M
18.07.14;Gaza Strip;39;M
18.07.14;Gaza Strip;20;M
18.07.14;Gaza Strip;20;M
18.07.14;Gaza Strip;29;M
18.07.14;Gaza Strip;25;M
18.07.14;Gaza Strip;21;M
18.07.14;Gaza Strip;21;M
18.07.14;Gaza Strip;27;M
18.07.14;Gaza Strip;30;M
18.07.14;Gaza Strip;37;M
18.07.14;Gaza Strip;0;M
18.07.14;Gaza Strip;17;M
18.07.14;Gaza Strip;31;M
18.07.14;Gaza Strip;32;M
18.07.14;Gaza Strip;30;M
18.07.14;Gaza Strip;16;M
18.07.14;Gaza Strip;23;M
18.07.14;Gaza Strip;1;M
18.07.14;Gaza Strip;0;M
18.07.14;Gaza Strip;2;F
18.07.14;Gaza Strip;32;M
18.07.14;Gaza Strip;30;F
18.07.14;Gaza Strip;13;F
18.07.14;Gaza Strip;17;F
18.07.14;Gaza Strip;6;M
18.07.14;Gaza Strip;1;M
18.07.14;Gaza Strip;3;M
18.07.14;Gaza Strip;14;M
18.07.14;Gaza Strip;15;M
18.07.14;Gaza Strip;10;M
18.07.14;Gaza Strip;25;M
18.07.14;Gaza Strip;23;M
18.07.14;Gaza Strip;23;M
18.07.14;Gaza Strip;23;M
18.07.14;Gaza Strip;21;M
18.07.14;Gaza Strip;27;M
18.07.14;Gaza Strip;24;M
18.07.14;Gaza Strip;22;M
18.07.14;Gaza Strip;24;M
18.07.14;Gaza Strip;20;M
18.07.14;Gaza Strip;22;M
18.07.14;Gaza Strip;35;M
18.07.14;Gaza Strip;27;M
18.07.14;Gaza Strip;32;M
24.07.14;Gaza Strip;36;M
24.07.14;Gaza Strip;19;M
18.07.14;Gaza Strip;35;M
18.07.14;Gaza Strip;30;M
18.07.14;Gaza Strip;35;M
18.07.14;Gaza Strip;38;M
18.07.14;Gaza Strip;26;M
18.07.14;Gaza Strip;29;M
18.07.14;Gaza Strip;21;M
18.07.14;Gaza Strip;34;M
18.07.14;Gaza Strip;22;M
18.07.14;Gaza Strip;70;F
18.07.14;Gaza Strip;22;M
18.07.14;Gaza Strip;9;F
18.07.14;Gaza Strip;77;F
18.07.14;Gaza Strip;11;F
24.07.14;Gaza Strip;40;F
18.07.14;Gaza Strip;21;M
18.07.14;Gaza Strip;22;M
18.07.14;Gaza Strip;14;M
18.07.14;Gaza Strip;20;M
24.07.14;Gaza Strip;29;M
17.07.14;Gaza Strip;24;M
18.07.14;Gaza Strip;26;M
17.07.14;Gaza Strip;23;M
17.07.14;Gaza Strip;12;M
17.07.14;Gaza Strip;1;M
17.07.14;Gaza Strip;26;M
17.07.14;Gaza Strip;38;M
17.07.14;Gaza Strip;18;M
17.07.14;Gaza Strip;40;M
17.07.14;Gaza Strip;70;M
17.07.14;Gaza Strip;10;M
17.07.14;Gaza Strip;8;M
17.07.14;Gaza Strip;8;F
20.07.14;Gaza Strip;36;M
17.07.14;Gaza Strip;25;M
17.07.14;Gaza Strip;22;M
17.07.14;Gaza Strip;29;M
17.07.14;Gaza Strip;24;M
17.07.14;Gaza Strip;41;F
17.07.14;Gaza Strip;3;F
16.07.14;Gaza Strip;22;M
16.07.14;Gaza Strip;36;M
17.07.14;Gaza Strip;71;F
16.07.14;Gaza Strip;34;M
16.07.14;Gaza Strip;33;M
16.07.14;Gaza Strip;25;M
16.07.14;Gaza Strip;27;M
16.07.14;Gaza Strip;26;M
16.07.14;Gaza Strip;79;F
16.07.14;Gaza Strip;9;M
16.07.14;Gaza Strip;8;M
16.07.14;Gaza Strip;4;F
16.07.14;Gaza Strip;58;F
16.07.14;Gaza Strip;23;M
16.07.14;Gaza Strip;10;M
16.07.14;Gaza Strip;9;M
16.07.14;Gaza Strip;9;M
16.07.14;Gaza Strip;11;M
16.07.14;Gaza Strip;32;M
16.07.14;Gaza Strip;37;M
16.07.14;Gaza Strip;5;M
16.07.14;Gaza Strip;32;M
16.07.14;Gaza Strip;38;M
15.07.14;Gaza Strip;21;M
15.07.14;Gaza Strip;22;M
15.07.14;Gaza Strip;18;M
15.07.14;Gaza Strip;23;M
15.07.14;Gaza Strip;58;M
15.07.14;Gaza Strip;78;M
15.07.14;Gaza Strip;47;M
15.07.14;Gaza Strip;23;M
15.07.14;Gaza Strip;53;F
15.07.14;Gaza Strip;47;M
15.07.14;Gaza Strip;49;M
14.07.14;Gaza Strip;25;M
14.07.14;Gaza Strip;16;M
14.07.14;Gaza Strip;22;M
14.07.14;Gaza Strip;29;M
14.07.14;Gaza Strip;27;M
14.07.14;Gaza Strip;36;M
16.07.14;Gaza Strip;19;M
14.07.14;West Bank;18;M
14.07.14;Gaza Strip;23;M
14.07.14;Gaza Strip;19;M
14.07.14;Gaza Strip;20;M
18.07.14;Gaza Strip;23;M
14.07.14;Gaza Strip;3;F
14.07.14;Gaza Strip;35;M
14.07.14;Gaza Strip;26;M
20.07.14;Gaza Strip;4;M
13.07.14;Gaza Strip;37;F
13.07.14;Gaza Strip;22;M
13.07.14;Gaza Strip;79;F
13.07.14;Gaza Strip;56;M
13.07.14;Gaza Strip;23;M
13.07.14;Gaza Strip;26;F
13.07.14;Gaza Strip;79;M
13.07.14;Gaza Strip;2;M
13.07.14;Gaza Strip;25;M
13.07.14;Gaza Strip;15;M
13.07.14;Gaza Strip;39;F
20.07.14;Gaza Strip;23;M
13.07.14;Gaza Strip;25;M
13.07.14;Gaza Strip;73;F
12.07.14;Gaza Strip;69;M
12.07.14;Gaza Strip;35;M
12.07.14;Gaza Strip;30;F
12.07.14;Gaza Strip;38;F
12.07.14;Gaza Strip;38;M
12.07.14;Gaza Strip;38;M
12.07.14;Gaza Strip;39;M
12.07.14;Gaza Strip;20;M
12.07.14;Gaza Strip;17;M
12.07.14;Gaza Strip;23;M
12.07.14;Gaza Strip;23;M
12.07.14;Gaza Strip;27;M
12.07.14;Gaza Strip;41;M
25.07.14;Gaza Strip;42;M
12.07.14;Gaza Strip;33;M
12.07.14;Gaza Strip;22;M
12.07.14;Gaza Strip;50;M
12.07.14;Gaza Strip;22;M
12.07.14;Gaza Strip;60;M
12.07.14;Gaza Strip;35;M
12.07.14;Gaza Strip;25;M
12.07.14;Gaza Strip;58;M
12.07.14;Gaza Strip;13;F
12.07.14;Gaza Strip;50;M
12.07.14;Gaza Strip;49;F
12.07.14;Gaza Strip;28;M
12.07.14;Gaza Strip;19;F
12.07.14;Gaza Strip;1;F
12.07.14;Gaza Strip;26;M
12.07.14;Gaza Strip;18;M
12.07.14;Gaza Strip;20;M
12.07.14;Gaza Strip;25;F
12.07.14;Gaza Strip;41;M
12.07.14;Gaza Strip;10;M
12.07.14;Gaza Strip;22;M
12.07.14;Gaza Strip;12;M
12.07.14;Gaza Strip;17;M
12.07.14;Gaza Strip;17;M
12.07.14;Gaza Strip;59;F
22.07.14;Gaza Strip;20;M
12.07.14;Gaza Strip;27;M
12.07.14;Gaza Strip;20;M
12.07.14;Gaza Strip;20;M
12.07.14;Gaza Strip;23;M
12.07.14;Gaza Strip;24;M
12.07.14;Gaza Strip;20;M
12.07.14;Gaza Strip;42;M
12.07.14;Gaza Strip;24;F
12.07.14;Gaza Strip;29;M
12.07.14;Gaza Strip;24;M
12.07.14;Gaza Strip;26;M
11.07.14;Gaza Strip;51;M
11.07.14;Gaza Strip;42;M
13.07.14;Gaza Strip;22;M
11.07.14;Gaza Strip;25;M
11.07.14;Gaza Strip;25;M
11.07.14;Gaza Strip;50;M
11.07.14;Gaza Strip;2;M
11.07.14;Gaza Strip;33;F
11.07.14;Gaza Strip;58;M
11.07.14;Gaza Strip;57;F
11.07.14;Gaza Strip;27;M
11.07.14;Gaza Strip;31;F
11.07.14;Gaza Strip;49;M
11.07.14;Gaza Strip;31;M
11.07.14;Gaza Strip;25;M
28.07.14;Gaza Strip;44;M
11.07.14;Gaza Strip;72;M
11.07.14;Gaza Strip;47;M
11.07.14;Gaza Strip;24;M
13.07.14;Gaza Strip;24;M
11.07.14;Gaza Strip;64;M
11.07.14;Gaza Strip;32;M
11.07.14;Gaza Strip;10;F
10.07.14;Gaza Strip;33;M
10.07.14;Gaza Strip;4;M
10.07.14;Gaza Strip;26;M
10.07.14;Gaza Strip;21;M
10.07.14;Gaza Strip;33;M
10.07.14;Gaza Strip;27;M
10.07.14;Gaza Strip;37;M
10.07.14;Gaza Strip;39;M
10.07.14;Gaza Strip;31;M
10.07.14;Gaza Strip;16;M
10.07.14;Gaza Strip;79;M
10.07.14;Gaza Strip;18;M
10.07.14;Gaza Strip;16;M
10.07.14;Gaza Strip;29;F
10.07.14;Gaza Strip;22;F
10.07.14;Gaza Strip;14;F
10.07.14;Gaza Strip;51;M
10.07.14;Gaza Strip;51;F
10.07.14;Gaza Strip;20;M
10.07.14;Gaza Strip;36;M
10.07.14;Gaza Strip;21;M
10.07.14;Gaza Strip;5;M
19.07.14;Gaza Strip;28;M
10.07.14;Gaza Strip;21;M
09.07.14;Gaza Strip;25;M
09.07.14;Gaza Strip;17;M
09.07.14;Gaza Strip;28;M
09.07.14;Gaza Strip;18;M
09.07.14;Gaza Strip;14;M
10.07.14;Gaza Strip;18;M
10.07.14;Gaza Strip;20;M
09.07.14;Gaza Strip;27;M
09.07.14;Gaza Strip;23;M
09.07.14;Gaza Strip;62;M
09.07.14;Gaza Strip;30;M
15.07.14;Gaza Strip;27;M
09.07.14;Gaza Strip;23;M
09.07.14;Gaza Strip;32;M
09.07.14;Gaza Strip;60;F
09.07.14;Gaza Strip;9;F
09.07.14;Gaza Strip;3;F
09.07.14;Gaza Strip;22;M
09.07.14;Gaza Strip;33;F
09.07.14;Gaza Strip;1;F
09.07.14;Gaza Strip;11;M
09.07.14;Gaza Strip;9;M
09.07.14;Gaza Strip;25;M
09.07.14;Gaza Strip;27;F
09.07.14;Gaza Strip;19;M
09.07.14;Gaza Strip;59;M
09.07.14;Gaza Strip;82;F
09.07.14;Gaza Strip;23;F
09.07.14;Gaza Strip;22;M
09.07.14;Gaza Strip;4;M
09.07.14;Gaza Strip;2;M
09.07.14;Gaza Strip;14;M
09.07.14;Gaza Strip;39;F
09.07.14;Gaza Strip;16;F
09.07.14;Gaza Strip;23;M
09.07.14;Gaza Strip;26;F
09.07.14;Gaza Strip;3;M
12.07.14;Gaza Strip;7;F
09.07.14;Gaza Strip;31;M
08.07.14;Gaza Strip;23;M
08.07.14;Gaza Strip;30;M
08.07.14;Gaza Strip;45;M
08.07.14;Israel;22;M
08.07.14;Israel;22;M
08.07.14;Israel;24;M
08.07.14;Israel;24;M
08.07.14;Gaza Strip;20;M
08.07.14;Gaza Strip;50;M
08.07.14;Gaza Strip;28;M
08.07.14;Gaza Strip;21;M
08.07.14;Gaza Strip;54;M
08.07.14;Gaza Strip;22;M
08.07.14;Gaza Strip;14;M
08.07.14;Gaza Strip;40;M
08.07.14;Gaza Strip;21;F
08.07.14;Gaza Strip;31;F
08.07.14;Gaza Strip;37;M
08.07.14;Gaza Strip;35;M
08.07.14;Gaza Strip;67;F
08.07.14;Gaza Strip;18;M
08.07.14;Gaza Strip;11;M
08.07.14;Gaza Strip;52;M
08.07.14;Gaza Strip;9;M
08.07.14;Gaza Strip;14;M
08.07.14;Gaza Strip;17;M
08.07.14;Gaza Strip;7;M
08.07.14;Gaza Strip;11;M
19.07.14;Gaza Strip;18;M
06.07.14;Gaza Strip;29;M
06.07.14;Gaza Strip;23;M
01.07.14;West Bank;19;M
29.06.14;Gaza Strip;26;M
27.06.14;Gaza Strip;22;M
27.06.14;Gaza Strip;28;M
22.06.14;West Bank;27;M
25.06.14;West Bank;23;M
20.06.14;West Bank;15;M
16.06.14;West Bank;20;M
11.06.14;Gaza Strip;33;M
14.06.14;Gaza Strip;10;M
02.06.14;West Bank;30;M
15.05.14;West Bank;16;M
15.05.14;West Bank;17;M
22.03.14;West Bank;21;M
22.03.14;West Bank;21;M
22.03.14;West Bank;19;M
19.03.14;West Bank;14;M
11.03.14;Gaza Strip;22;M
11.03.14;Gaza Strip;23;M
11.03.14;Gaza Strip;33;M
10.03.14;West Bank;38;M
10.03.14;West Bank;20;M
03.03.14;Gaza Strip;21;M
03.03.14;Gaza Strip;21;M
01.03.14;Gaza Strip;58;F
27.02.14;West Bank;26;M
13.02.14;Gaza Strip;35;M
29.01.14;West Bank;20;M
24.01.14;Gaza Strip;19;M
22.01.14;Gaza Strip;23;M
22.01.14;Gaza Strip;21;M
03.01.14;Gaza Strip;16;M
24.12.13;Gaza Strip;2;F
20.12.13;Gaza Strip;27;M
19.12.13;West Bank;27;M
18.12.13;West Bank;23;M
07.12.13;West Bank;15;M
30.11.13;Israel;23;M
26.11.13;West Bank;22;M
26.11.13;West Bank;30;M
26.11.13;West Bank;21;M
07.11.13;West Bank;23;M
07.11.13;West Bank;28;M
01.11.13;Gaza Strip;23;M
01.11.13;Gaza Strip;34;M
01.11.13;Gaza Strip;26;M
31.10.13;West Bank;21;M
31.10.13;Gaza Strip;21;M
22.10.13;West Bank;27;M
17.10.13;West Bank;27;M
30.09.13;Gaza Strip;35;M
17.09.13;West Bank;20;M
26.08.13;West Bank;34;M
26.08.13;West Bank;20;M
26.08.13;West Bank;22;M
20.08.13;West Bank;20;M
31.08.13;West Bank;17;M
10.08.13;Israel;33;M
02.07.13;West Bank;18;M
30.04.13;Gaza Strip;25;M
03.04.13;West Bank;19;M
03.04.13;West Bank;18;M
12.03.13;West Bank;22;M
28.11.13;West Bank;25;M
07.03.13;West Bank;22;M
23.01.13;West Bank;21;F
23.01.13;West Bank;15;M
15.01.13;West Bank;16;M
12.01.13;West Bank;21;M
11.01.13;Gaza Strip;19;M
12.12.12;West Bank;17;M
03.12.12;West Bank;38;M
30.11.12;Gaza Strip;20;M
26.11.12;Israel;24;M
23.11.12;Gaza Strip;19;M
21.11.12;Gaza Strip;25;M
21.11.12;Gaza Strip;15;M
21.11.12;Gaza Strip;13;M
21.11.12;Gaza Strip;22;M
21.11.12;Gaza Strip;24;M
21.11.12;Gaza Strip;32;M
21.11.12;Gaza Strip;24;M
21.11.12;Gaza Strip;11;F
21.11.12;Gaza Strip;48;M
21.11.12;Gaza Strip;19;M
21.11.12;Gaza Strip;23;M
21.11.12;Gaza Strip;32;M
21.11.12;Gaza Strip;35;M
21.11.12;Gaza Strip;30;M
21.11.12;Gaza Strip;26;M
21.11.12;Gaza Strip;18;M
21.11.12;Gaza Strip;18;M
21.11.12;Gaza Strip;28;M
21.11.12;Gaza Strip;2;M
21.11.12;Gaza Strip;22;M
21.11.12;Gaza Strip;79;M
21.11.12;Gaza Strip;14;F
20.11.12;Gaza Strip;7;M
20.11.12;Gaza Strip;13;M
20.11.12;Gaza Strip;57;M
20.11.12;Gaza Strip;40;M
20.11.12;Gaza Strip;21;M
20.11.12;Gaza Strip;18;F
20.11.12;Gaza Strip;29;M
20.11.12;Gaza Strip;25;M
20.11.12;Gaza Strip;30;M
20.11.12;Gaza Strip;29;M
20.11.12;Gaza Strip;22;M
20.11.12;Gaza Strip;43;M
20.11.12;Gaza Strip;26;M
20.11.12;Gaza Strip;29;M
20.11.12;Gaza Strip;29;M
20.11.12;Gaza Strip;17;M
20.11.12;Gaza Strip;21;M
20.11.12;Gaza Strip;32;M
20.11.12;Gaza Strip;22;M
20.11.12;Gaza Strip;24;M
20.11.12;Gaza Strip;19;M
20.11.12;Gaza Strip;24;M
20.11.12;Gaza Strip;28;M
20.11.12;Gaza Strip;28;M
20.11.12;Gaza Strip;30;M
20.11.12;Gaza Strip;24;M
20.11.12;Gaza Strip;20;M
20.11.12;Gaza Strip;21;M
20.11.12;Gaza Strip;28;M
20.11.12;Gaza Strip;16;M
20.11.12;Gaza Strip;16;M
19.11.12;Gaza Strip;19;M
19.11.12;Gaza Strip;17;M
19.11.12;Gaza Strip;34;M
19.11.12;Gaza Strip;21;M
19.11.12;Gaza Strip;14;M
19.11.12;Gaza Strip;48;M
19.11.12;Gaza Strip;46;M
19.11.12;Gaza Strip;2;M
19.11.12;Gaza Strip;4;M
19.11.12;Gaza Strip;36;M
19.11.12;Gaza Strip;30;M
19.11.12;Gaza Strip;27;M
28.11.12;Gaza Strip;21;M
19.11.12;Gaza Strip;27;M
19.11.12;Gaza Strip;23;M
19.11.12;Gaza Strip;41;M
19.11.12;Gaza Strip;31;M
19.11.12;Gaza Strip;51;M
19.11.12;Gaza Strip;17;M
19.11.12;Gaza Strip;53;M
19.11.12;Gaza Strip;25;M
19.11.12;Gaza Strip;24;M
19.11.12;Gaza Strip;20;F
19.11.12;Gaza Strip;20;F
19.11.12;Gaza Strip;3;M
19.11.12;Gaza Strip;36;M
19.11.12;Gaza Strip;48;M
19.11.12;Gaza Strip;25;M
19.11.12;Gaza Strip;31;M
19.11.12;West Bank;22;M
19.11.12;Gaza Strip;24;M
19.11.12;Gaza Strip;49;M
26.11.12;Gaza Strip;40;F
18.11.12;Gaza Strip;9;F
18.11.12;Gaza Strip;26;M
08.12.12;Gaza Strip;48;M
18.11.12;Gaza Strip;65;F
18.11.12;Gaza Strip;76;M
18.11.12;Gaza Strip;10;M
18.11.12;Gaza Strip;41;M
18.11.12;Gaza Strip;3;M
18.11.12;Gaza Strip;1;F
18.11.12;Gaza Strip;37;M
18.11.12;Gaza Strip;57;M
18.11.12;Gaza Strip;42;M
18.11.12;Gaza Strip;28;M
18.11.12;Gaza Strip;36;M
18.11.12;Gaza Strip;24;M
18.11.12;Gaza Strip;31;M
19.11.12;Gaza Strip;36;M
18.11.12;Gaza Strip;6;M
22.11.12;Gaza Strip;31;M
18.11.12;Gaza Strip;1;M
18.11.12;Gaza Strip;53;F
18.11.12;Gaza Strip;75;F
18.11.12;Gaza Strip;15;F
22.11.12;Gaza Strip;29;M
18.11.12;Gaza Strip;48;F
18.11.12;Gaza Strip;1;M
18.11.12;Gaza Strip;22;F
18.11.12;Gaza Strip;18;M
18.11.12;Gaza Strip;74;F
18.11.12;Gaza Strip;5;M
18.11.12;Gaza Strip;4;M
18.11.12;Gaza Strip;7;F
18.11.12;Gaza Strip;21;F
18.11.12;Gaza Strip;61;M
19.11.12;West Bank;30;M
17.11.12;Gaza Strip;26;M
17.11.12;Gaza Strip;23;M
17.11.12;Gaza Strip;21;M
17.11.12;Gaza Strip;27;M
17.11.12;Gaza Strip;52;M
19.11.12;Gaza Strip;19;M
17.11.12;Gaza Strip;31;M
17.11.12;Gaza Strip;24;M
17.11.12;Gaza Strip;31;M
17.11.12;Gaza Strip;23;M
17.11.12;Gaza Strip;24;M
17.11.12;Gaza Strip;23;M
17.11.12;Gaza Strip;21;M
17.11.12;Gaza Strip;30;M
29.11.12;Gaza Strip;36;M
17.11.12;Gaza Strip;28;F
17.11.12;Gaza Strip;30;M
17.11.12;Gaza Strip;26;M
